,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0,0021801095,1610612752,Knicks,NYK,New York,240:00,0.529,0.291,0.152,0.277,0.529,0.43,0.091,0.306
1,0021801095,1610612746,Clippers,LAC,LA,240:00,0.529,0.43,0.091,0.245,0.529,0.291,0.152,0.34
0,0021801096,1610612749,Bucks,MIL,Milwaukee,240:00,0.638,0.241,0.089,0.098,0.484,0.177,0.116,0.276
1,0021801096,1610612739,Cavaliers,CLE,Cleveland,240:00,0.484,0.177,0.116,0.207,0.638,0.241,0.089,0.146
0,0021801097,1610612754,Pacers,IND,Indiana,240:00,0.604,0.187,0.111,0.244,0.392,0.172,0.167,0.328
1,0021801097,1610612743,Nuggets,DEN,Denver,240:00,0.392,0.172,0.167,0.246,0.604,0.187,0.111,0.293
0,0021801098,1610612761,Raptors,TOR,Toronto,240:00,0.656,0.169,0.14,0.094,0.538,0.183,0.085,0.327
1,0021801098,1610612766,Hornets,CHA,Charlotte,240:00,0.538,0.183,0.085,0.269,0.656,0.169,0.14,0.188
0,0021801099,1610612740,Pelicans,NOP,New Orleans,240:00,0.451,0.109,0.156,0.273,0.61,0.105,0.198,0.333
1,0021801099,1610612745,Rockets,HOU,Houston,240:00,0.61,0.105,0.198,0.289,0.451,0.109,0.156,0.309
0,0021801100,1610612759,Spurs,SAS,San Antonio,240:00,0.551,0.082,0.081,0.229,0.441,0.17,0.082,0.263
1,0021801100,1610612738,Celtics,BOS,Boston,240:00,0.441,0.17,0.082,0.193,0.551,0.082,0.081,0.271
0,0021801101,1610612744,Warriors,GSW,Golden State,240:00,0.709,0.257,0.175,0.241,0.536,0.298,0.086,0.311
1,0021801101,1610612765,Pistons,DET,Detroit,240:00,0.536,0.298,0.086,0.222,0.709,0.257,0.175,0.276
0,0021801102,1610612758,Kings,SAC,Sacramento,240:00,0.442,0.221,0.075,0.229,0.535,0.282,0.203,0.286
1,0021801102,1610612747,Lakers,LAL,Los Angeles,240:00,0.535,0.282,0.203,0.184,0.442,0.221,0.075,0.271
0,0021801103,1610612755,76ers,PHI,Philadelphia,240:00,0.534,0.356,0.161,0.15,0.58,0.264,0.077,0.283
1,0021801103,1610612753,Magic,ORL,Orlando,240:00,0.58,0.264,0.077,0.283,0.534,0.356,0.161,0.175
0,0021801104,1610612760,Thunder,OKC,Oklahoma City,240:00,0.463,0.211,0.098,0.207,0.511,0.348,0.143,0.385
1,0021801104,1610612763,Grizzlies,MEM,Memphis,240:00,0.511,0.348,0.143,0.25,0.463,0.211,0.098,0.224
0,0021801105,1610612762,Jazz,UTA,Utah,240:00,0.616,0.267,0.14,0.25,0.454,0.368,0.217,0.255
1,0021801105,1610612756,Suns,PHX,Phoenix,240:00,0.454,0.368,0.217,0.191,0.616,0.267,0.14,0.3
0,0021801106,1610612757,Trail Blazers,POR,Portland,290:00,0.496,0.298,0.04,0.229,0.549,0.427,0.13,0.295
1,0021801106,1610612751,Nets,BKN,Brooklyn,290:00,0.549,0.427,0.13,0.246,0.496,0.298,0.04,0.357
0,0021801107,1610612759,Spurs,SAS,San Antonio,265:00,0.468,0.194,0.115,0.262,0.525,0.28,0.053,0.193
1,0021801107,1610612766,Hornets,CHA,Charlotte,265:00,0.525,0.28,0.053,0.088,0.468,0.194,0.115,0.338
0,0021801108,1610612739,Cavaliers,CLE,Cleveland,240:00,0.544,0.313,0.146,0.068,0.56,0.209,0.102,0.25
1,0021801108,1610612738,Celtics,BOS,Boston,240:00,0.56,0.209,0.102,0.229,0.544,0.313,0.146,0.205
0,0021801109,1610612753,Magic,ORL,Orlando,240:00,0.494,0.258,0.151,0.268,0.477,0.244,0.119,0.196
1,0021801109,1610612748,Heat,MIA,Miami,240:00,0.477,0.244,0.119,0.118,0.494,0.258,0.151,0.321
0,0021801110,1610612761,Raptors,TOR,Toronto,240:00,0.558,0.186,0.141,0.045,0.5,0.233,0.17,0.188
1,0021801110,1610612741,Bulls,CHI,Chicago,240:00,0.5,0.233,0.17,0.146,0.558,0.186,0.141,0.114
0,0021801111,1610612749,Bucks,MIL,Milwaukee,240:00,0.521,0.138,0.151,0.189,0.444,0.071,0.121,0.188
1,0021801111,1610612745,Rockets,HOU,Houston,240:00,0.444,0.071,0.121,0.125,0.521,0.138,0.151,0.283
0,0021801112,1610612750,Timberwolves,MIN,Minnesota,240:00,0.484,0.351,0.092,0.167,0.635,0.165,0.17,0.128
1,0021801112,1610612746,Clippers,LAC,LA,240:00,0.635,0.165,0.17,0.077,0.484,0.351,0.092,0.2
0,0021801113,1610612740,Pelicans,NOP,New Orleans,240:00,0.542,0.482,0.206,0.174,0.552,0.268,0.139,0.259
1,0021801113,1610612737,Hawks,ATL,Atlanta,240:00,0.552,0.268,0.139,0.167,0.542,0.482,0.206,0.304
0,0021801114,1610612758,Kings,SAC,Sacramento,240:00,0.563,0.368,0.073,0.255,0.604,0.416,0.116,0.308
1,0021801114,1610612742,Mavericks,DAL,Dallas,240:00,0.604,0.416,0.116,0.179,0.563,0.368,0.073,0.34
0,0021801115,1610612765,Pistons,DET,Detroit,240:00,0.407,0.127,0.062,0.25,0.466,0.23,0.142,0.259
1,0021801115,1610612743,Nuggets,DEN,Denver,240:00,0.466,0.23,0.142,0.204,0.407,0.127,0.062,0.265
0,0021801116,1610612764,Wizards,WAS,Washington,240:00,0.467,0.3,0.158,0.208,0.601,0.258,0.181,0.302
1,0021801116,1610612747,Lakers,LAL,Los Angeles,240:00,0.601,0.258,0.181,0.302,0.467,0.3,0.158,0.264
0,0021801117,1610612757,Trail Blazers,POR,Portland,240:00,0.584,0.301,0.086,0.214,0.456,0.209,0.107,0.327
1,0021801117,1610612741,Bulls,CHI,Chicago,240:00,0.456,0.209,0.107,0.291,0.584,0.301,0.086,0.31
0,0021801118,1610612763,Grizzlies,MEM,Memphis,240:00,0.44,0.21,0.1,0.297,0.625,0.179,0.142,0.175
1,0021801118,1610612744,Warriors,GSW,Golden State,240:00,0.625,0.179,0.142,0.15,0.44,0.21,0.1,0.328
0,0021801119,1610612760,Thunder,OKC,Oklahoma City,240:00,0.516,0.207,0.071,0.167,0.505,0.12,0.119,0.273
1,0021801119,1610612754,Pacers,IND,Indiana,240:00,0.505,0.12,0.119,0.145,0.516,0.207,0.071,0.259
0,0021801120,1610612764,Wizards,WAS,Washington,240:00,0.528,0.478,0.096,0.273,0.575,0.299,0.146,0.224
1,0021801120,1610612756,Suns,PHX,Phoenix,240:00,0.575,0.299,0.146,0.224,0.528,0.478,0.096,0.327
0,0021801121,1610612762,Jazz,UTA,Utah,240:00,0.554,0.434,0.108,0.17,0.428,0.247,0.057,0.206
1,0021801121,1610612747,Lakers,LAL,Los Angeles,240:00,0.428,0.247,0.057,0.127,0.554,0.434,0.108,0.234
0,0021801122,1610612753,Magic,ORL,Orlando,240:00,0.436,0.213,0.12,0.254,0.634,0.14,0.129,0.295
1,0021801122,1610612765,Pistons,DET,Detroit,240:00,0.634,0.14,0.129,0.227,0.436,0.213,0.12,0.39
0,0021801123,1610612755,76ers,PHI,Philadelphia,240:00,0.567,0.311,0.097,0.188,0.506,0.322,0.141,0.296
1,0021801123,1610612751,Nets,BKN,Brooklyn,240:00,0.506,0.322,0.141,0.204,0.567,0.311,0.097,0.229
0,0021801124,1610612748,Heat,MIA,Miami,240:00,0.478,0.303,0.108,0.185,0.478,0.185,0.127,0.203
1,0021801124,1610612742,Mavericks,DAL,Dallas,240:00,0.478,0.185,0.127,0.169,0.478,0.303,0.108,0.204
0,0021801125,1610612761,Raptors,TOR,Toronto,240:00,0.562,0.247,0.089,0.113,0.4,0.376,0.167,0.293
1,0021801125,1610612752,Knicks,NYK,New York,240:00,0.4,0.376,0.167,0.241,0.562,0.247,0.089,0.17
0,0021801126,1610612745,Rockets,HOU,Houston,240:00,0.546,0.23,0.105,0.229,0.393,0.238,0.149,0.245
1,0021801126,1610612743,Nuggets,DEN,Denver,240:00,0.393,0.238,0.149,0.132,0.546,0.23,0.105,0.271
0,0021801127,1610612749,Bucks,MIL,Milwaukee,240:00,0.616,0.314,0.095,0.068,0.549,0.239,0.105,0.151
1,0021801127,1610612746,Clippers,LAC,LA,240:00,0.549,0.239,0.105,0.151,0.616,0.314,0.095,0.114
0,0021801128,1610612758,Kings,SAC,Sacramento,240:00,0.547,0.168,0.113,0.163,0.552,0.144,0.112,0.208
1,0021801128,1610612740,Pelicans,NOP,New Orleans,240:00,0.552,0.144,0.112,0.167,0.547,0.168,0.113,0.184
0,0021801129,1610612759,Spurs,SAS,San Antonio,240:00,0.612,0.2,0.111,0.093,0.554,0.109,0.145,0.375
1,0021801129,1610612739,Cavaliers,CLE,Cleveland,240:00,0.554,0.109,0.145,0.292,0.612,0.2,0.111,0.186
0,0021801130,1610612754,Pacers,IND,Indiana,240:00,0.533,0.256,0.122,0.259,0.587,0.198,0.139,0.256
1,0021801130,1610612738,Celtics,BOS,Boston,240:00,0.587,0.198,0.139,0.163,0.533,0.256,0.122,0.296
0,0021801131,1610612757,Trail Blazers,POR,Portland,240:00,0.516,0.229,0.086,0.189,0.452,0.149,0.098,0.193
1,0021801131,1610612737,Hawks,ATL,Atlanta,240:00,0.452,0.149,0.098,0.14,0.516,0.229,0.086,0.302
0,0021801132,1610612750,Timberwolves,MIN,Minnesota,265:00,0.505,0.33,0.134,0.242,0.561,0.286,0.128,0.193
1,0021801132,1610612744,Warriors,GSW,Golden State,265:00,0.561,0.286,0.128,0.14,0.505,0.33,0.134,0.339
0,0021801133,1610612760,Thunder,OKC,Oklahoma City,240:00,0.534,0.182,0.134,0.224,0.647,0.071,0.139,0.27
1,0021801133,1610612743,Nuggets,DEN,Denver,240:00,0.647,0.071,0.139,0.189,0.534,0.182,0.134,0.306
0,0021801134,1610612764,Wizards,WAS,Washington,240:00,0.566,0.224,0.12,0.222,0.632,0.207,0.172,0.205
1,0021801134,1610612762,Jazz,UTA,Utah,240:00,0.632,0.207,0.172,0.205,0.566,0.224,0.12,0.278
0,0021801135,1610612747,Lakers,LAL,Los Angeles,240:00,0.659,0.132,0.141,0.256,0.563,0.193,0.129,0.261
1,0021801135,1610612766,Hornets,CHA,Charlotte,240:00,0.563,0.193,0.129,0.174,0.659,0.132,0.141,0.302
0,0021801136,1610612746,Clippers,LAC,LA,240:00,0.712,0.188,0.162,0.265,0.462,0.304,0.126,0.345
1,0021801136,1610612739,Cavaliers,CLE,Cleveland,240:00,0.462,0.304,0.126,0.255,0.712,0.188,0.162,0.294
0,0021801137,1610612738,Celtics,BOS,Boston,240:00,0.47,0.277,0.148,0.14,0.53,0.337,0.134,0.283
1,0021801137,1610612751,Nets,BKN,Brooklyn,240:00,0.53,0.337,0.134,0.109,0.47,0.277,0.148,0.2
0,0021801138,1610612758,Kings,SAC,Sacramento,240:00,0.527,0.16,0.124,0.296,0.572,0.325,0.101,0.217
1,0021801138,1610612745,Rockets,HOU,Houston,240:00,0.572,0.325,0.101,0.13,0.527,0.16,0.124,0.333
0,0021801139,1610612757,Trail Blazers,POR,Portland,240:00,0.392,0.108,0.161,0.281,0.459,0.302,0.1,0.173
1,0021801139,1610612765,Pistons,DET,Detroit,240:00,0.459,0.302,0.1,0.135,0.392,0.108,0.161,0.375
0,0021801140,1610612753,Magic,ORL,Orlando,240:00,0.592,0.152,0.073,0.196,0.583,0.189,0.148,0.356
1,0021801140,1610612754,Pacers,IND,Indiana,240:00,0.583,0.189,0.148,0.244,0.592,0.152,0.073,0.239
0,0021801141,1610612752,Knicks,NYK,New York,240:00,0.461,0.325,0.2,0.163,0.483,0.189,0.185,0.345
1,0021801141,1610612748,Heat,MIA,Miami,240:00,0.483,0.189,0.185,0.255,0.461,0.325,0.2,0.224
0,0021801142,1610612761,Raptors,TOR,Toronto,240:00,0.618,0.202,0.117,0.13,0.469,0.165,0.13,0.3
1,0021801142,1610612741,Bulls,CHI,Chicago,240:00,0.469,0.165,0.13,0.283,0.618,0.202,0.117,0.196
0,0021801143,1610612755,76ers,PHI,Philadelphia,240:00,0.548,0.223,0.128,0.288,0.517,0.291,0.088,0.163
1,0021801143,1610612750,Timberwolves,MIN,Minnesota,240:00,0.517,0.291,0.088,0.082,0.548,0.223,0.128,0.365
0,0021801144,1610612756,Suns,PHX,Phoenix,240:00,0.605,0.284,0.192,0.167,0.506,0.449,0.107,0.345
1,0021801144,1610612763,Grizzlies,MEM,Memphis,240:00,0.506,0.449,0.107,0.273,0.605,0.284,0.192,0.262
0,0021801145,1610612749,Bucks,MIL,Milwaukee,265:00,0.487,0.198,0.133,0.319,0.534,0.144,0.075,0.282
1,0021801145,1610612737,Hawks,ATL,Atlanta,265:00,0.534,0.144,0.075,0.211,0.487,0.198,0.133,0.362
0,0021801146,1610612760,Thunder,OKC,Oklahoma City,240:00,0.444,0.224,0.079,0.238,0.517,0.264,0.13,0.275
1,0021801146,1610612742,Mavericks,DAL,Dallas,240:00,0.517,0.264,0.13,0.196,0.444,0.224,0.079,0.317
0,0021801147,1610612740,Pelicans,NOP,New Orleans,240:00,0.506,0.253,0.216,0.104,0.55,0.218,0.099,0.218
1,0021801147,1610612747,Lakers,LAL,Los Angeles,240:00,0.55,0.218,0.099,0.2,0.506,0.253,0.216,0.188
0,0021801149,1610612759,Spurs,SAS,San Antonio,240:00,0.511,0.149,0.114,0.283,0.549,0.346,0.122,0.273
1,0021801149,1610612758,Kings,SAC,Sacramento,240:00,0.549,0.346,0.122,0.159,0.511,0.149,0.114,0.321
0,0021801148,1610612764,Wizards,WAS,Washington,240:00,0.435,0.217,0.116,0.15,0.414,0.215,0.109,0.242
1,0021801148,1610612743,Nuggets,DEN,Denver,240:00,0.414,0.215,0.109,0.194,0.435,0.217,0.116,0.217
0,0021801150,1610612744,Warriors,GSW,Golden State,240:00,0.722,0.136,0.153,0.278,0.4,0.294,0.11,0.218
1,0021801150,1610612766,Hornets,CHA,Charlotte,240:00,0.4,0.294,0.11,0.127,0.722,0.136,0.153,0.361
0,0021801151,1610612763,Grizzlies,MEM,Memphis,240:00,0.424,0.341,0.132,0.109,0.527,0.507,0.18,0.244
1,0021801151,1610612746,Clippers,LAC,LA,240:00,0.527,0.507,0.18,0.122,0.424,0.341,0.132,0.182
0,0021801152,1610612754,Pacers,IND,Indiana,240:00,0.61,0.286,0.176,0.189,0.5,0.216,0.157,0.302
1,0021801152,1610612765,Pistons,DET,Detroit,240:00,0.5,0.216,0.157,0.302,0.61,0.286,0.176,0.27
0,0021801153,1610612748,Heat,MIA,Miami,240:00,0.511,0.205,0.147,0.18,0.489,0.264,0.129,0.281
1,0021801153,1610612738,Celtics,BOS,Boston,240:00,0.489,0.264,0.129,0.246,0.511,0.205,0.147,0.26
0,0021801154,1610612749,Bucks,MIL,Milwaukee,240:00,0.559,0.319,0.129,0.12,0.5,0.362,0.198,0.368
1,0021801154,1610612751,Nets,BKN,Brooklyn,240:00,0.5,0.362,0.198,0.281,0.559,0.319,0.129,0.16
0,0021801155,1610612752,Knicks,NYK,New York,240:00,0.622,0.338,0.177,0.146,0.468,0.245,0.071,0.304
1,0021801155,1610612741,Bulls,CHI,Chicago,240:00,0.468,0.245,0.071,0.214,0.622,0.338,0.177,0.22
0,0021801156,1610612761,Raptors,TOR,Toronto,240:00,0.613,0.262,0.138,0.136,0.527,0.161,0.128,0.288
1,0021801156,1610612753,Magic,ORL,Orlando,240:00,0.527,0.161,0.128,0.212,0.613,0.262,0.138,0.182
0,0021801157,1610612757,Trail Blazers,POR,Portland,240:00,0.632,0.264,0.139,0.341,0.547,0.198,0.087,0.3
1,0021801157,1610612750,Timberwolves,MIN,Minnesota,240:00,0.547,0.198,0.087,0.2,0.632,0.264,0.139,0.364
0,0021801158,1610612755,76ers,PHI,Philadelphia,240:00,0.419,0.344,0.112,0.19,0.536,0.278,0.083,0.214
1,0021801158,1610612742,Mavericks,DAL,Dallas,240:00,0.536,0.278,0.083,0.179,0.419,0.344,0.112,0.238
0,0021801159,1610612762,Jazz,UTA,Utah,240:00,0.576,0.329,0.174,0.114,0.439,0.322,0.106,0.246
1,0021801159,1610612766,Hornets,CHA,Charlotte,240:00,0.439,0.322,0.106,0.175,0.576,0.329,0.174,0.227
0,0021801160,1610612756,Suns,PHX,Phoenix,240:00,0.625,0.238,0.138,0.125,0.495,0.222,0.09,0.362
1,0021801160,1610612739,Cavaliers,CLE,Cleveland,240:00,0.495,0.222,0.09,0.31,0.625,0.238,0.138,0.2
0,0021801161,1610612760,Thunder,OKC,Oklahoma City,240:00,0.525,0.196,0.113,0.283,0.571,0.119,0.214,0.239
1,0021801161,1610612747,Lakers,LAL,Los Angeles,240:00,0.571,0.119,0.214,0.087,0.525,0.196,0.113,0.367
0,0021801162,1610612759,Spurs,SAS,San Antonio,240:00,0.613,0.275,0.166,0.098,0.521,0.213,0.107,0.228
1,0021801162,1610612737,Hawks,ATL,Atlanta,240:00,0.521,0.213,0.107,0.193,0.613,0.275,0.166,0.171
0,0021801163,1610612758,Kings,SAC,Sacramento,240:00,0.479,0.211,0.111,0.286,0.628,0.181,0.07,0.2
1,0021801163,1610612745,Rockets,HOU,Houston,240:00,0.628,0.181,0.07,0.16,0.479,0.211,0.111,0.321
0,0021801164,1610612744,Warriors,GSW,Golden State,240:00,0.614,0.087,0.225,0.289,0.411,0.302,0.142,0.297
1,0021801164,1610612743,Nuggets,DEN,Denver,240:00,0.411,0.302,0.142,0.188,0.614,0.087,0.225,0.333
0,0021801165,1610612754,Pacers,IND,Indiana,240:00,0.5,0.239,0.107,0.192,0.456,0.3,0.201,0.302
1,0021801165,1610612765,Pistons,DET,Detroit,240:00,0.456,0.3,0.201,0.208,0.5,0.239,0.107,0.308
0,0021801166,1610612753,Magic,ORL,Orlando,240:00,0.51,0.202,0.136,0.339,0.482,0.247,0.122,0.163
1,0021801166,1610612752,Knicks,NYK,New York,240:00,0.482,0.247,0.122,0.163,0.51,0.202,0.136,0.429
0,0021801167,1610612764,Wizards,WAS,Washington,240:00,0.49,0.268,0.108,0.161,0.561,0.189,0.184,0.295
1,0021801167,1610612741,Bulls,CHI,Chicago,240:00,0.561,0.189,0.184,0.205,0.49,0.268,0.108,0.268
0,0021801168,1610612755,76ers,PHI,Philadelphia,240:00,0.51,0.388,0.128,0.426,0.587,0.304,0.105,0.277
1,0021801168,1610612737,Hawks,ATL,Atlanta,240:00,0.587,0.304,0.105,0.234,0.51,0.388,0.128,0.459
0,0021801169,1610612761,Raptors,TOR,Toronto,240:00,0.49,0.133,0.069,0.274,0.535,0.244,0.156,0.224
1,0021801169,1610612751,Nets,BKN,Brooklyn,240:00,0.535,0.244,0.156,0.184,0.49,0.133,0.069,0.29
0,0021801170,1610612748,Heat,MIA,Miami,240:00,0.474,0.211,0.146,0.267,0.531,0.388,0.12,0.262
1,0021801170,1610612738,Celtics,BOS,Boston,240:00,0.531,0.388,0.12,0.143,0.474,0.211,0.146,0.367
0,0021801171,1610612740,Pelicans,NOP,New Orleans,240:00,0.559,0.2,0.182,0.149,0.489,0.356,0.106,0.255
1,0021801171,1610612766,Hornets,CHA,Charlotte,240:00,0.489,0.356,0.106,0.2,0.559,0.2,0.182,0.213
0,0021801172,1610612750,Timberwolves,MIN,Minnesota,240:00,0.547,0.233,0.1,0.109,0.495,0.202,0.126,0.321
1,0021801172,1610612742,Mavericks,DAL,Dallas,240:00,0.495,0.202,0.126,0.226,0.547,0.233,0.1,0.13
0,0021801173,1610612759,Spurs,SAS,San Antonio,240:00,0.414,0.309,0.12,0.208,0.609,0.138,0.151,0.349
1,0021801173,1610612743,Nuggets,DEN,Denver,240:00,0.609,0.138,0.151,0.186,0.414,0.309,0.12,0.226
0,0021801174,1610612762,Jazz,UTA,Utah,240:00,0.675,0.234,0.204,0.2,0.489,0.143,0.102,0.22
1,0021801174,1610612756,Suns,PHX,Phoenix,240:00,0.489,0.143,0.102,0.18,0.675,0.234,0.204,0.257
0,0021801175,1610612757,Trail Blazers,POR,Portland,240:00,0.564,0.17,0.139,0.28,0.456,0.238,0.134,0.16
1,0021801175,1610612763,Grizzlies,MEM,Memphis,240:00,0.456,0.238,0.134,0.08,0.564,0.17,0.139,0.38
0,0021801176,1610612746,Clippers,LAC,LA,240:00,0.512,0.378,0.18,0.176,0.636,0.33,0.153,0.318
1,0021801176,1610612745,Rockets,HOU,Houston,240:00,0.636,0.33,0.153,0.273,0.512,0.378,0.18,0.235
0,0021801177,1610612755,76ers,PHI,Philadelphia,240:00,0.568,0.189,0.116,0.078,0.516,0.462,0.096,0.222
1,0021801177,1610612749,Bucks,MIL,Milwaukee,240:00,0.516,0.462,0.096,0.148,0.568,0.189,0.116,0.118
0,0021801178,1610612758,Kings,SAC,Sacramento,240:00,0.567,0.103,0.07,0.154,0.611,0.111,0.227,0.25
1,0021801178,1610612739,Cavaliers,CLE,Cleveland,240:00,0.611,0.111,0.227,0.25,0.567,0.103,0.07,0.192
0,0021801179,1610612747,Lakers,LAL,Los Angeles,240:00,0.394,0.135,0.163,0.257,0.531,0.051,0.141,0.214
1,0021801179,1610612744,Warriors,GSW,Golden State,240:00,0.531,0.051,0.141,0.161,0.394,0.135,0.163,0.371
0,0021801180,1610612761,Raptors,TOR,Toronto,240:00,0.594,0.25,0.143,0.125,0.537,0.149,0.071,0.196
1,0021801180,1610612766,Hornets,CHA,Charlotte,240:00,0.537,0.149,0.071,0.157,0.594,0.25,0.143,0.2
0,0021801181,1610612753,Magic,ORL,Orlando,240:00,0.707,0.272,0.168,0.225,0.489,0.33,0.125,0.207
1,0021801181,1610612737,Hawks,ATL,Atlanta,240:00,0.489,0.33,0.125,0.172,0.707,0.272,0.168,0.275
0,0021801182,1610612764,Wizards,WAS,Washington,240:00,0.528,0.25,0.101,0.196,0.615,0.22,0.093,0.341
1,0021801182,1610612759,Spurs,SAS,San Antonio,240:00,0.615,0.22,0.093,0.293,0.528,0.25,0.101,0.283
0,0021801183,1610612754,Pacers,IND,Indiana,240:00,0.467,0.207,0.109,0.172,0.56,0.174,0.107,0.239
1,0021801183,1610612738,Celtics,BOS,Boston,240:00,0.56,0.174,0.107,0.152,0.467,0.207,0.109,0.224
0,0021801184,1610612752,Knicks,NYK,New York,240:00,0.488,0.329,0.153,0.098,0.535,0.168,0.056,0.183
1,0021801184,1610612745,Rockets,HOU,Houston,240:00,0.535,0.168,0.056,0.117,0.488,0.329,0.153,0.137
0,0021801185,1610612750,Timberwolves,MIN,Minnesota,240:00,0.547,0.244,0.181,0.196,0.568,0.136,0.168,0.227
1,0021801185,1610612748,Heat,MIA,Miami,240:00,0.568,0.136,0.168,0.205,0.547,0.244,0.181,0.304
0,0021801186,1610612760,Thunder,OKC,Oklahoma City,240:00,0.535,0.218,0.159,0.375,0.525,0.383,0.134,0.146
1,0021801186,1610612765,Pistons,DET,Detroit,240:00,0.525,0.383,0.134,0.083,0.535,0.218,0.159,0.464
0,0021801187,1610612763,Grizzlies,MEM,Memphis,240:00,0.563,0.167,0.099,0.24,0.516,0.219,0.087,0.259
1,0021801187,1610612742,Mavericks,DAL,Dallas,240:00,0.516,0.219,0.087,0.19,0.563,0.167,0.099,0.3
0,0021801188,1610612762,Jazz,UTA,Utah,240:00,0.606,0.294,0.152,0.156,0.44,0.272,0.165,0.304
1,0021801188,1610612758,Kings,SAC,Sacramento,240:00,0.44,0.272,0.165,0.214,0.606,0.294,0.152,0.2
0,0021801189,1610612756,Suns,PHX,Phoenix,265:00,0.558,0.202,0.065,0.236,0.525,0.267,0.133,0.386
1,0021801189,1610612740,Pelicans,NOP,New Orleans,265:00,0.525,0.267,0.133,0.263,0.558,0.202,0.065,0.309
0,0021801190,1610612757,Trail Blazers,POR,Portland,240:00,0.547,0.233,0.153,0.255,0.554,0.345,0.106,0.318
1,0021801190,1610612743,Nuggets,DEN,Denver,240:00,0.554,0.345,0.106,0.273,0.547,0.233,0.153,0.362
0,0021801191,1610612744,Warriors,GSW,Golden State,240:00,0.644,0.092,0.131,0.098,0.479,0.237,0.069,0.327
1,0021801191,1610612739,Cavaliers,CLE,Cleveland,240:00,0.479,0.237,0.069,0.218,0.644,0.092,0.131,0.098
0,0021801192,1610612747,Lakers,LAL,Los Angeles,240:00,0.521,0.281,0.13,0.25,0.495,0.341,0.117,0.192
1,0021801192,1610612746,Clippers,LAC,LA,240:00,0.495,0.341,0.117,0.135,0.521,0.281,0.13,0.304
0,0021801193,1610612749,Bucks,MIL,Milwaukee,240:00,0.648,0.239,0.133,0.143,0.593,0.237,0.095,0.278
1,0021801193,1610612751,Nets,BKN,Brooklyn,240:00,0.593,0.237,0.095,0.222,0.648,0.239,0.133,0.238
0,0021801194,1610612755,76ers,PHI,Philadelphia,240:00,0.574,0.295,0.101,0.213,0.472,0.169,0.083,0.154
1,0021801194,1610612741,Bulls,CHI,Chicago,240:00,0.472,0.169,0.083,0.135,0.574,0.295,0.101,0.298
0,0021801195,1610612761,Raptors,TOR,Toronto,265:00,0.54,0.31,0.104,0.08,0.475,0.19,0.111,0.258
1,0021801195,1610612748,Heat,MIA,Miami,265:00,0.475,0.19,0.111,0.194,0.54,0.31,0.104,0.14
0,0021801196,1610612759,Spurs,SAS,San Antonio,240:00,0.579,0.268,0.182,0.268,0.443,0.342,0.182,0.255
1,0021801196,1610612739,Cavaliers,CLE,Cleveland,240:00,0.443,0.342,0.182,0.196,0.579,0.268,0.182,0.317
0,0021801197,1610612760,Thunder,OKC,Oklahoma City,240:00,0.598,0.283,0.135,0.311,0.6,0.341,0.124,0.209
1,0021801197,1610612750,Timberwolves,MIN,Minnesota,240:00,0.6,0.341,0.124,0.14,0.598,0.283,0.135,0.356
0,0021801198,1610612765,Pistons,DET,Detroit,240:00,0.424,0.163,0.1,0.305,0.489,0.261,0.072,0.296
1,0021801198,1610612766,Hornets,CHA,Charlotte,240:00,0.489,0.261,0.072,0.148,0.424,0.163,0.1,0.339
0,0021801199,1610612754,Pacers,IND,Indiana,240:00,0.541,0.082,0.135,0.109,0.517,0.25,0.165,0.346
1,0021801199,1610612751,Nets,BKN,Brooklyn,240:00,0.517,0.25,0.165,0.327,0.541,0.082,0.135,0.13
0,0021801201,1610612763,Grizzlies,MEM,Memphis,265:00,0.526,0.286,0.082,0.172,0.52,0.347,0.064,0.232
1,0021801201,1610612742,Mavericks,DAL,Dallas,265:00,0.52,0.347,0.064,0.196,0.526,0.286,0.082,0.259
0,0021801200,1610612756,Suns,PHX,Phoenix,240:00,0.522,0.226,0.121,0.154,0.665,0.21,0.085,0.275
1,0021801200,1610612745,Rockets,HOU,Houston,240:00,0.665,0.21,0.085,0.235,0.522,0.226,0.121,0.212
0,0021801202,1610612749,Bucks,MIL,Milwaukee,240:00,0.489,0.374,0.128,0.196,0.485,0.19,0.1,0.188
1,0021801202,1610612737,Hawks,ATL,Atlanta,240:00,0.485,0.19,0.1,0.141,0.489,0.374,0.128,0.232
0,0021801203,1610612753,Magic,ORL,Orlando,240:00,0.522,0.244,0.153,0.224,0.539,0.157,0.136,0.188
1,0021801203,1610612738,Celtics,BOS,Boston,240:00,0.539,0.157,0.136,0.125,0.522,0.244,0.153,0.286
0,0021801204,1610612764,Wizards,WAS,Washington,240:00,0.466,0.175,0.091,0.344,0.619,0.238,0.156,0.2
1,0021801204,1610612752,Knicks,NYK,New York,240:00,0.619,0.238,0.156,0.175,0.466,0.175,0.091,0.377
0,0021801205,1610612746,Clippers,LAC,LA,240:00,0.544,0.367,0.189,0.125,0.608,0.155,0.106,0.239
1,0021801205,1610612744,Warriors,GSW,Golden State,240:00,0.608,0.155,0.106,0.239,0.544,0.367,0.189,0.188
